Term,Term Descr,Crse ID,Crse Offer Nbr,Session Code,Associated Class,Subject,Subject Descr,Catalog Nbr,Class Nbr,Class Section,Combined Section,Course Title Long,CRAS Crse Component,Section Enrl Cnt,Section Avg Wkly Mtg Hrs,Section Dist Hrs,Units Minimum,Units Maximum,DeptID (Class),Dept Descr (Class),Class Acad Group,Class Acad Group Descrshort,Class Mtg Nbr,GEO_Instr_IDs,CRAS Contact Percent,Instr Appor Dist Hrs,Instr Appor Wkly Mtg Hrs,Appor Student Credit Hours,Class Instr Appt DeptID,Appt Dept Descr,Appt Dept Grp,EG Rank IPEDS,EG Rank IPEDS Descr,Acad Rank Title Mod Descrshort,Tenure Status,Tenure Status Descr,Jobcode,Jobcode Descr
2370,Winter 2022,002870,1,1,233,VOICE,Voice,116,41970,233, ,Performance,IND,1,0.0,2.00,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,65462511,100,2.00,0.0,2.00,420120,Graduate Studies,SCHOOL_MUSIC,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2370,Winter 2022,002873,1,1,112,VOICE,Voice,140,15561,112, ,Performance,IND,1,0.0,2.00,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,2.00,0.0,2.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,NA,Not Applicable,201070,PROFESSOR EMERITUS/A
2370,Winter 2022,002873,1,1,208,VOICE,Voice,140,18775,208, ,Performance,IND,4,0.0,4.00,4.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,4.00,0.0,16.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002873,1,1,209,VOICE,Voice,140,15559,209, ,Performance,IND,2,0.0,4.00,4.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,4.00,0.0,8.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002873,1,1,211,VOICE,Voice,140,15562,211, ,Performance,IND,4,0.0,4.00,4.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,4.00,0.0,16.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002873,1,1,216,VOICE,Voice,140,15558,216, ,Performance,IND,1,0.0,4.00,4.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,4.00,0.0,4.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002873,1,1,240,VOICE,Voice,140,21451,240, ,Performance,IND,4,0.0,4.00,4.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,4.00,0.0,16.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002873,1,1,241,VOICE,Voice,140,21452,241, ,Performance,IND,2,0.0,3.00,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,3.00,0.0,6.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,002874,1,1,215,VOICE,Voice,150,41989,215, ,Performance,IND,3,0.0,2.00,2.00,2.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,98964873,100,2.00,0.0,6.00,420120,Graduate Studies,SCHOOL_MUSIC,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2370,Winter 2022,002874,1,1,222,VOICE,Voice,150,28653,222, ,Performance,IND,6,0.0,2.00,2.00,2.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,24237382,100,2.00,0.0,12.00,420120,Graduate Studies,SCHOOL_MUSIC,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2370,Winter 2022,002874,1,1,223,VOICE,Voice,150,31442,223, ,Performance,IND,3,0.0,2.00,2.00,2.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,23133067,100,2.00,0.0,6.00,420120,Graduate Studies,SCHOOL_MUSIC,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2370,Winter 2022,002874,1,1,229,VOICE,Voice,150,41999,229, ,Performance,IND,4,0.0,2.00,2.00,2.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,50268276,100,2.00,0.0,8.00,420120,Graduate Studies,SCHOOL_MUSIC,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2370,Winter 2022,002874,1,1,231,VOICE,Voice,150,31482,231, ,Performance,IND,3,0.0,2.00,2.00,2.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,45970958,100,2.00,0.0,6.00,420120,Graduate Studies,SCHOOL_MUSIC,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2370,Winter 2022,002874,1,1,233,VOICE,Voice,150,41971,233, ,Performance,IND,1,0.0,2.00,2.00,2.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,65462511,100,2.00,0.0,2.00,420120,Graduate Studies,SCHOOL_MUSIC,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2370,Winter 2022,002874,1,1,237,VOICE,Voice,150,42044,237, ,Performance,IND,6,0.0,2.00,2.00,2.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,73891175,100,2.00,0.0,12.00,420120,Graduate Studies,SCHOOL_MUSIC,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2370,Winter 2022,002879,1,1,208,VOICE,Voice,220,18777,208, ,Performance,IND,2,0.0,2.00,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,2.00,0.0,4.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002879,1,1,211,VOICE,Voice,220,15532,211, ,Performance,IND,2,0.0,4.00,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,4.00,0.0,8.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002879,1,1,219,VOICE,Voice,220,15528,219, ,Performance,IND,6,0.0,2.00,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,2.00,0.0,12.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,2,Associate Professor,Clinical,NOT,Non Tenure Not On Track,201640,CLINICAL ASSOC PROF
2370,Winter 2022,002879,1,1,225,VOICE,Voice,220,40854,225, ,Performance,IND,3,0.0,4.00,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,4.00,0.0,12.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2370,Winter 2022,002879,1,1,234,VOICE,Voice,220,26769,234, ,Performance,IND,4,0.0,2.00,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,2.00,0.0,8.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2370,Winter 2022,002879,1,1,235,VOICE,Voice,220,26823,235, ,Performance,IND,3,0.0,2.00,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,2.00,0.0,6.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2370,Winter 2022,002879,1,1,239,VOICE,Voice,220,15530,239, ,Performance,IND,8,0.0,2.00,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,2.00,0.0,16.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,002880,1,1,219,VOICE,Voice,221,15522,219, ,Performance,IND,1,0.0,2.00,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,2.00,0.0,2.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,2,Associate Professor,Clinical,NOT,Non Tenure Not On Track,201640,CLINICAL ASSOC PROF
2370,Winter 2022,002881,1,1,208,VOICE,Voice,222,18779,208, ,Performance,IND,1,0.0,2.00,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,2.00,0.0,2.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002881,1,1,209,VOICE,Voice,222,15518,209, ,Performance,IND,3,0.0,2.67,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,2.67,0.0,8.01,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002881,1,1,211,VOICE,Voice,222,15521,211, ,Performance,IND,1,0.0,2.00,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,2.00,0.0,2.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002881,1,1,219,VOICE,Voice,222,15516,219, ,Performance,IND,15,0.0,2.00,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,2.00,0.0,30.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,2,Associate Professor,Clinical,NOT,Non Tenure Not On Track,201640,CLINICAL ASSOC PROF
2370,Winter 2022,002881,1,1,225,VOICE,Voice,222,40855,225, ,Performance,IND,1,0.0,2.00,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,2.00,0.0,2.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2370,Winter 2022,002881,1,1,235,VOICE,Voice,222,26775,235, ,Performance,IND,7,0.0,2.00,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,2.00,0.0,14.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2370,Winter 2022,002883,1,1,112,VOICE,Voice,240,15506,112, ,Performance,IND,2,0.0,3.00,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,3.00,0.0,6.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,NA,Not Applicable,201070,PROFESSOR EMERITUS/A
2370,Winter 2022,002883,1,1,208,VOICE,Voice,240,18781,208, ,Performance,IND,2,0.0,4.00,4.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,4.00,0.0,8.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002883,1,1,209,VOICE,Voice,240,15504,209, ,Performance,IND,9,0.0,4.00,4.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,4.00,0.0,36.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002883,1,1,211,VOICE,Voice,240,15507,211, ,Performance,IND,1,0.0,4.00,4.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,4.00,0.0,4.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002883,1,1,212,VOICE,Voice,240,28351,212, ,Performance,IND,2,0.0,4.00,4.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,4.00,0.0,8.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002883,1,1,216,VOICE,Voice,240,15503,216, ,Performance,IND,1,0.0,4.00,4.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,4.00,0.0,4.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002883,1,1,225,VOICE,Voice,240,41032,225, ,Performance,IND,3,0.0,2.67,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,2.67,0.0,8.01,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2370,Winter 2022,002883,1,1,240,VOICE,Voice,240,21463,240, ,Performance,IND,1,0.0,4.00,4.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,4.00,0.0,4.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002883,1,1,241,VOICE,Voice,240,21464,241, ,Performance,IND,3,0.0,2.00,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,2.00,0.0,6.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,002885,1,1,112,VOICE,Voice,340,15500,112, ,Performance,IND,1,0.0,4.00,4.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,4.00,0.0,4.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,NA,Not Applicable,201070,PROFESSOR EMERITUS/A
2370,Winter 2022,002885,1,1,208,VOICE,Voice,340,18783,208, ,Performance,IND,1,0.0,2.00,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,2.00,0.0,2.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002885,1,1,209,VOICE,Voice,340,15501,209, ,Performance,IND,2,0.0,4.00,4.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,4.00,0.0,8.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002885,1,1,211,VOICE,Voice,340,15497,211, ,Performance,IND,1,0.0,4.00,4.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,4.00,0.0,4.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002885,1,1,212,VOICE,Voice,340,28365,212, ,Performance,IND,2,0.0,4.00,4.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,4.00,0.0,8.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002885,1,1,216,VOICE,Voice,340,15498,216, ,Performance,IND,1,0.0,4.00,4.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,4.00,0.0,4.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002885,1,1,219,VOICE,Voice,340,15499,219, ,Performance,IND,1,0.0,4.00,4.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,4.00,0.0,4.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,2,Associate Professor,Clinical,NOT,Non Tenure Not On Track,201640,CLINICAL ASSOC PROF
2370,Winter 2022,002885,1,1,240,VOICE,Voice,340,21467,240, ,Performance,IND,3,0.0,4.00,4.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,100,4.00,0.0,12.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,002890,1,1,229,VOICE,Voice,423,42683,229, ,Performance,IND,1,0.0,1.00,2.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,50268276,100,1.00,0.0,1.00,420120,Graduate Studies,SCHOOL_MUSIC,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
