Term,Term Descr,Crse ID,Crse Offer Nbr,Session Code,Associated Class,Subject,Subject Descr,Catalog Nbr,Class Nbr,Class Section,Combined Section,Course Title Long,CRAS Crse Component,Section Enrl Cnt,Section Avg Wkly Mtg Hrs,Section Dist Hrs,Units Minimum,Units Maximum,DeptID (Class),Dept Descr (Class),Class Acad Group,Class Acad Group Descrshort,Class Mtg Nbr,CRAS Contact Percent,Instr Appor Dist Hrs,Instr Appor Wkly Mtg Hrs,Appor Student Credit Hours,Class Instr Appt DeptID,Appt Dept Descr,Appt Dept Grp,EG Rank IPEDS,EG Rank IPEDS Descr,Acad Rank Title Mod Descrshort,Tenure Status,Tenure Status Descr,Jobcode,Jobcode Descr
2400,Summer 2022,001957,1,1,1,STATS,Statistics,250,71462,204, ,Intr Stat&Data Anlys,LAB,26,4.0,1.00,4.00,4.00,188500,Statistics Department,LSA,L S A,1,100,1.00,4.0,26.00,188500,LSA Statistics,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2400,Summer 2022,001957,1,1,1,STATS,Statistics,250,73494,205, ,Intr Stat&Data Anlys,LAB,6,1.5,1.00,4.00,4.00,188500,Statistics Department,LSA,L S A,1,100,1.00,1.5,6.00,188500,LSA Statistics,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2400,Summer 2022,002986,1,1,1,MUSED,Music Education,500,71773,201, ,Educ Res in the Arts,SEM,9,4.0,3.00,3.00,3.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,100,3.00,4.0,27.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2400,Summer 2022,002988,1,1,1,MUSED,Music Education,502,71947,201, ,Mus Soc & Educ,SEM,7,4.0,3.00,3.00,3.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,100,3.00,4.0,21.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2400,Summer 2022,002989,1,1,1,MUSED,Music Education,503,71824,201, ,Tchg & Lrng in Arts,LAB,9,4.0,3.00,3.00,3.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,100,3.00,4.0,27.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2400,Summer 2022,002990,1,1,1,MUSED,Music Education,504,72574,201, ,Special Course,LEC,10,2.1,2.00,2.00,2.00,420000,"School of Music, Theatre & Dan",MUS,Music,2,100,2.00,2.1,20.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2400,Summer 2022,002991,1,1,1,MUSED,Music Education,505,73552,201, ,Special Topics,LEC,11,2.1,2.00,2.00,2.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,100,2.00,2.1,22.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2400,Summer 2022,002991,1,1,3,MUSED,Music Education,505,73080,202, ,Special Topics,LEC,16,2.0,2.00,2.00,2.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,100,2.00,2.0,32.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2400,Summer 2022,002998,1,1,1,MUSED,Music Education,515,73782,001, ,Connecting Research,REC,9,2.7,2.00,2.00,2.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,100,2.00,2.7,18.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2400,Summer 2022,003017,1,1,357,MUSICOL,Musicology,995,73850,357, ,Diss-Cand,IND,1,0.0,4.00,4.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,100,4.00,0.0,4.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2400,Summer 2022,003225,1,1,141,RCCORE,Core Courses,409,73880,141, ,Study Off-Campus,IND,1,0.0,4.00,1.00,16.00,186000,Residential College,RC,LSA RC,1,100,4.00,0.0,4.00,254000,MM PM&R,MEDICAL_SCHOOL,2,Associate Professor,Clinical,NA,Not Applicable,201011,Clinical Assoc Prof Emeritus/A
2400,Summer 2022,004770,1,1,1,ASTRO,Astronomy,102,71980,201, ,Intr Stars&Universe,LEC,17,2.5,2.86,4.00,4.00,172500,Astronomy Department,LSA,L S A,1,100,2.86,2.5,48.62,172500,LSA Astronomy,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2400,Summer 2022,004770,1,1,1,ASTRO,Astronomy,102,71981,202, ,Intr Stars&Universe,DIS,10,1.0,1.14,4.00,4.00,172500,Astronomy Department,LSA,L S A,1,100,1.14,1.0,11.40,172500,LSA Astronomy,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2400,Summer 2022,004770,1,1,1,ASTRO,Astronomy,102,71982,203, ,Intr Stars&Universe,DIS,7,1.0,1.14,4.00,4.00,172500,Astronomy Department,LSA,L S A,1,100,1.14,1.0,7.98,172500,LSA Astronomy,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2400,Summer 2022,004850,1,1,1,CHEM,Chemistry,125,72500,100, ,Gen Chem Lab I,LEC,50,1.0,0.25,1.00,1.00,173500,Chemistry Department,LSA,L S A,1,100,0.25,1.0,12.50,173500,LSA Chemistry,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2400,Summer 2022,004850,1,1,1,CHEM,Chemistry,125,72501,110, ,Gen Chem Lab I,LAB,19,3.0,0.75,1.00,1.00,173500,Chemistry Department,LSA,L S A,1,100,0.75,3.0,14.25,173500,LSA Chemistry,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2400,Summer 2022,004850,1,1,1,CHEM,Chemistry,125,72502,111, ,Gen Chem Lab I,LAB,17,3.0,0.75,1.00,1.00,173500,Chemistry Department,LSA,L S A,1,100,0.75,3.0,12.75,173500,LSA Chemistry,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2400,Summer 2022,004850,1,1,1,CHEM,Chemistry,125,73580,112, ,Gen Chem Lab I,LAB,14,3.0,0.75,1.00,1.00,173500,Chemistry Department,LSA,L S A,1,100,0.75,3.0,10.50,173500,LSA Chemistry,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2400,Summer 2022,005040,1,1,1,ECON,Economics,102,70232,201, ,Principles Econ II,LEC,20,3.0,3.00,3.00,3.00,175000,Economics Department,LSA,L S A,1,100,3.00,3.0,60.00,175000,LSA Economics,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2400,Summer 2022,005059,1,1,1,ECON,Economics,441,73432,201, ,Inter Trade Theory,LEC,36,3.0,3.00,3.00,3.00,175000,Economics Department,LSA,L S A,1,100,3.00,3.0,108.00,175000,LSA Economics,COLLEGE_OF_LSA,1,Professor,Visiting,NOT,Non Tenure Not On Track,201050,VISITING PROFESSOR
2400,Summer 2022,005289,1,1,1,EARTH,Earth & Environmental Sciences,102,73866,202, ,Energy from Earth,LEC,28,1.0,1.00,1.00,1.00,177000,Earth & Environmental Sciences,LSA,L S A,1,100,1.00,1.0,28.00,177000,LSA Earth & Environmental Sci.,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2400,Summer 2022,005390,1,1,1,GTBOOKS,Great Books,201,73656,201, ,Great Books,REC,14,4.0,4.00,4.00,4.00,174000,Classical Studies Department,LSA,L S A,1,100,4.00,4.0,56.00,174000,LSA Classical Studies,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2400,Summer 2022,005740,1,1,1,MATH,Mathematics,471,71464,201, ,Intr Num Meth,LEC,17,3.0,3.00,3.00,3.00,183000,Mathematics Department,LSA,L S A,1,100,3.00,3.0,51.00,183000,LSA Mathematics,COLLEGE_OF_LSA,3,Assistant Professor, ,NOT,Non Tenure Not On Track,202001,Asst Professor
2400,Summer 2022,005841,1,1,1,PHIL,Philosophy,152,73642,201, ,Phil Human Nature,LEC,32,2.0,2.00,2.00,2.00,184000,Philosophy Department,LSA,L S A,1,100,2.00,2.0,64.00,184000,LSA Philosophy,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2400,Summer 2022,005845,1,1,1,PHIL,Philosophy,101,73527,201, ,Intro to Phil,LEC,29,2.0,2.00,2.00,2.00,184000,Philosophy Department,LSA,L S A,1,100,2.00,2.0,58.00,184000,LSA Philosophy,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2400,Summer 2022,005989,1,1,2,POLSCI,Political Science,389,73465,202, ,Topics,REC,17,3.0,3.00,3.00,3.00,185000,Political Science Department,LSA,L S A,1,100,3.00,3.0,51.00,185000,LSA Political Science,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2400,Summer 2022,005998,1,1,201,POLSCI,Political Science,399,72523,201, ,Adv Internship,SEM,13,3.0,3.00,3.00,3.00,185000,Political Science Department,LSA,L S A,1,100,3.00,3.0,39.00,185000,LSA Political Science,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2400,Summer 2022,006250,1,1,1,SOC,Sociology,368,73342,201, ,Criminology,LEC,25,3.0,3.00,3.00,3.00,187500,Sociology Department,LSA,L S A,1,100,3.00,3.0,75.00,187500,LSA Sociology,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2400,Summer 2022,006277,1,1,1,SPANISH,Spanish,231,70399,201, ,Second Year Span,REC,5,4.0,4.00,4.00,4.00,186500,Romance Languages Department,LSA,L S A,1,100,4.00,4.0,20.00,186500,LSA Romance Languages & Lit.,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2400,Summer 2022,006821,1,1,1,PHARMACY,Pharmacy,730,73603,201, ,Pharm D Sem,SEM,4,1.5,1.00,1.00,1.00,445000,College Of Pharmacy,PHR,Pharmacy,1,100,1.00,1.5,4.00,445100,PHARMACY Clinical Pharmacy,COLLEGE_PHARMACY,1,Professor,Clinical,NOT,Non Tenure Not On Track,201140,CLINICAL PROFESSOR
2400,Summer 2022,006824,1,1,1,PHARMACY,Pharmacy,788,73604,201, ,Adv Pharm Prac Exp 2,LAB,4,8.0,4.00,4.00,4.00,445000,College Of Pharmacy,PHR,Pharmacy,1,100,4.00,8.0,16.00,445100,PHARMACY Clinical Pharmacy,COLLEGE_PHARMACY,1,Professor,Clinical,NOT,Non Tenure Not On Track,201140,CLINICAL PROFESSOR
2400,Summer 2022,008340,1,1,1,EARTH,Earth & Environmental Sciences,110,73549,201, ,Evolving Oceans,LEC,72,1.0,1.00,1.00,1.00,177000,Earth & Environmental Sciences,LSA,L S A,1,100,1.00,1.0,72.00,177000,LSA Earth & Environmental Sci.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2400,Summer 2022,008373,1,1,1,GERMAN,German,230,70262,201, ,Intens 2nd Yr Ger,REC,10,8.0,8.00,8.00,8.00,178000,Germanic Languages & Lit Dept,LSA,L S A,1,25,2.00,2.0,20.00,178000,LSA Germanic Languages & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2400,Summer 2022,008373,1,1,1,GERMAN,German,230,70262,201, ,Intens 2nd Yr Ger,REC,10,8.0,8.00,8.00,8.00,178000,Germanic Languages & Lit Dept,LSA,L S A,1,25,2.00,2.0,20.00,178000,LSA Germanic Languages & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2400,Summer 2022,008373,1,1,1,GERMAN,German,230,70262,201, ,Intens 2nd Yr Ger,REC,10,8.0,8.00,8.00,8.00,178000,Germanic Languages & Lit Dept,LSA,L S A,1,25,2.00,2.0,20.00,178000,LSA Germanic Languages & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2400,Summer 2022,008373,1,1,1,GERMAN,German,230,70262,201, ,Intens 2nd Yr Ger,REC,10,8.0,8.00,8.00,8.00,178000,Germanic Languages & Lit Dept,LSA,L S A,1,25,2.00,2.0,20.00,178000,LSA Germanic Languages & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2400,Summer 2022,009270,1,1,1,MUSICOL,Musicology,346,73784,201, ,History of Music,LEC,25,3.0,3.00,3.00,3.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,100,3.00,3.0,75.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2400,Summer 2022,009312,1,1,1,THEORY,Theory,560,73144,201, ,Special Studies,LEC,10,4.0,3.00,3.00,3.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,100,3.00,4.0,30.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2400,Summer 2022,009396,1,1,1,PHARMACY,Pharmacy,789,73605,201, ,Adv Pharm Prac Exp 3,LAB,4,8.0,4.00,4.00,4.00,445000,College Of Pharmacy,PHR,Pharmacy,1,100,4.00,8.0,16.00,445100,PHARMACY Clinical Pharmacy,COLLEGE_PHARMACY,1,Professor,Clinical,NOT,Non Tenure Not On Track,201140,CLINICAL PROFESSOR
2400,Summer 2022,010052,2,1,1,CSP,Comprehensive Studies Program,103,72984,201,C,Intro Functions,LEC,11,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,33.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2400,Summer 2022,010052,2,1,3,CSP,Comprehensive Studies Program,103,72986,203,C,Intro Functions,LEC,12,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,36.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,010052,2,1,4,CSP,Comprehensive Studies Program,103,72987,204,C,Intro Functions,LEC,11,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,33.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,010052,2,1,5,CSP,Comprehensive Studies Program,103,72988,205,C,Intro Functions,LEC,12,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,36.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2400,Summer 2022,010052,2,1,6,CSP,Comprehensive Studies Program,103,72989,206,C,Intro Functions,LEC,11,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,33.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2400,Summer 2022,010052,2,1,7,CSP,Comprehensive Studies Program,103,72990,207,C,Intro Functions,LEC,12,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,36.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,010052,2,1,8,CSP,Comprehensive Studies Program,103,72991,208,C,Intro Functions,LEC,11,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,33.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,010052,2,1,9,CSP,Comprehensive Studies Program,103,72992,209,C,Intro Functions,LEC,11,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,33.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,010052,2,1,10,CSP,Comprehensive Studies Program,103,72993,210,C,Intro Functions,LEC,11,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,33.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,010052,2,1,11,CSP,Comprehensive Studies Program,103,72994,211,C,Intro Functions,LEC,11,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,33.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,010052,2,1,12,CSP,Comprehensive Studies Program,103,72995,212,C,Intro Functions,LEC,11,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,33.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2400,Summer 2022,010052,2,1,13,CSP,Comprehensive Studies Program,103,72996,213,C,Intro Functions,LEC,12,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,36.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2400,Summer 2022,010052,2,1,14,CSP,Comprehensive Studies Program,103,72997,214,C,Intro Functions,LEC,11,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,33.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2400,Summer 2022,010077,1,1,1,PHIL,Philosophy,356,73377,201, ,Issues in Bioethics,LEC,27,3.0,3.00,3.00,3.00,184000,Philosophy Department,LSA,L S A,1,100,3.00,3.0,81.00,184000,LSA Philosophy,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2400,Summer 2022,011163,1,1,1,STDABRD,Study Abroad,456,73751,201, ,Lond Schl Econ UK,LEC,7,5.1,5.14,1.00,15.00,171500,Office of International Progra,LSA,L S A,0,100,5.14,5.1,35.98,171500,LSA UG: CGIS,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2400,Summer 2022,011928,1,1,1,CSP,Comprehensive Studies Program,100,70222,201, ,CSP Reading Sem,SEM,14,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,42.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,011928,1,1,1,CSP,Comprehensive Studies Program,100,73188,212, ,CSP Reading Sem,SEM,14,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,42.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,011928,1,1,1,CSP,Comprehensive Studies Program,100,73267,214, ,CSP Reading Sem,SEM,11,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,33.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,011928,1,1,1,CSP,Comprehensive Studies Program,100,73268,215, ,CSP Reading Sem,SEM,12,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,36.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,011928,1,1,1,CSP,Comprehensive Studies Program,100,73270,217, ,CSP Reading Sem,SEM,7,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,21.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,011928,1,1,1,CSP,Comprehensive Studies Program,100,73271,218, ,CSP Reading Sem,SEM,14,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,42.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2400,Summer 2022,011928,1,1,1,CSP,Comprehensive Studies Program,100,73272,219, ,CSP Reading Sem,SEM,14,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,42.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,011928,1,1,1,CSP,Comprehensive Studies Program,100,73273,220, ,CSP Reading Sem,SEM,14,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,42.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2400,Summer 2022,011928,1,1,1,CSP,Comprehensive Studies Program,100,73326,221, ,CSP Reading Sem,SEM,14,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,42.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,011928,1,1,1,CSP,Comprehensive Studies Program,100,73351,223, ,CSP Reading Sem,SEM,14,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,42.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,011928,1,1,1,CSP,Comprehensive Studies Program,100,73444,224, ,CSP Reading Sem,SEM,11,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,33.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,011928,1,1,2,CSP,Comprehensive Studies Program,100,70223,202, ,CSP Reading Sem,SEM,14,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,42.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,011928,1,1,3,CSP,Comprehensive Studies Program,100,70224,203, ,CSP Reading Sem,SEM,13,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,39.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,011928,1,1,4,CSP,Comprehensive Studies Program,100,71997,204, ,CSP Reading Sem,SEM,14,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,42.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,011928,1,1,5,CSP,Comprehensive Studies Program,100,70225,205, ,CSP Reading Sem,SEM,14,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,42.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,011928,1,1,6,CSP,Comprehensive Studies Program,100,70226,206, ,CSP Reading Sem,SEM,14,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,42.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,011928,1,1,7,CSP,Comprehensive Studies Program,100,71998,207, ,CSP Reading Sem,SEM,14,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,42.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,011928,1,1,8,CSP,Comprehensive Studies Program,100,71804,208, ,CSP Reading Sem,SEM,14,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,42.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,011928,1,1,10,CSP,Comprehensive Studies Program,100,71943,210, ,CSP Reading Sem,SEM,13,3.0,3.00,3.00,3.00,191200,Comprehensive Studies Program,LSA,L S A,1,100,3.00,3.0,39.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2400,Summer 2022,011972,1,1,15,EARTH,Earth & Environmental Sciences,498,73804,015, ,Research&Spec Work,IND,1,0.0,2.00,1.00,6.00,177000,Earth & Environmental Sciences,LSA,L S A,1,100,2.00,0.0,2.00,177000,LSA Earth & Environmental Sci.,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2400,Summer 2022,012667,1,1,201,ARTDES,Art and Design,351,72514,201, ,Internship,IND,1,0.0,3.00,1.00,3.00,373000,School Of Art And Design,ART,Art&Des,1,100,3.00,0.0,3.00,373000,Stamps School of Art & Design,SCHOOL_ART_DESIGN,7,Other CRAS Instructional, ,NA,Not Applicable, , 
